,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Area,Item,hg/ha_yield
24032,2000,1212.0,147.0,19.59,Rwanda,Cassava,68153
24033,2000,1212.0,147.0,19.59,Rwanda,Maize,7018
24034,2000,1212.0,147.0,19.59,Rwanda,Potatoes,87830
24035,2000,1212.0,147.0,19.59,Rwanda,"Rice, paddy",27318
24036,2000,1212.0,147.0,19.59,Rwanda,Sorghum,8904
24037,2000,1212.0,147.0,19.59,Rwanda,Soybeans,4712
24038,2000,1212.0,147.0,19.59,Rwanda,Sweet potatoes,59138
24039,2000,1212.0,147.0,19.59,Rwanda,Wheat,6416
24040,2000,1212.0,147.0,19.59,Rwanda,Yams,33333
24041,2001,1212.0,72.0,19.5,Rwanda,Cassava,57907
24042,2001,1212.0,72.0,19.5,Rwanda,Maize,7671
24043,2001,1212.0,72.0,19.5,Rwanda,Potatoes,86222
24044,2001,1212.0,72.0,19.5,Rwanda,"Rice, paddy",30668
24045,2001,1212.0,72.0,19.5,Rwanda,Sorghum,9486
24046,2001,1212.0,72.0,19.5,Rwanda,Soybeans,5527
24047,2001,1212.0,72.0,19.5,Rwanda,Sweet potatoes,60000
24048,2001,1212.0,72.0,19.5,Rwanda,Wheat,7694
24049,2001,1212.0,72.0,19.5,Rwanda,Yams,36842
24050,2002,1212.0,106.34,19.77,Rwanda,Cassava,79036
24051,2002,1212.0,106.34,19.77,Rwanda,Maize,8763
24052,2002,1212.0,106.34,19.77,Rwanda,Potatoes,83133
24053,2002,1212.0,106.34,19.77,Rwanda,"Rice, paddy",32658
24054,2002,1212.0,106.34,19.77,Rwanda,Sorghum,10730
24055,2002,1212.0,106.34,19.77,Rwanda,Soybeans,5461
24056,2002,1212.0,106.34,19.77,Rwanda,Sweet potatoes,66149
24057,2002,1212.0,106.34,19.77,Rwanda,Wheat,6171
24058,2002,1212.0,106.34,19.77,Rwanda,Yams,40000
24059,2004,1212.0,159.54,19.93,Rwanda,Cassava,57198
24060,2004,1212.0,159.54,19.93,Rwanda,Maize,7670
24061,2004,1212.0,159.54,19.93,Rwanda,Potatoes,80407
24062,2004,1212.0,159.54,19.93,Rwanda,"Rice, paddy",37964
24063,2004,1212.0,159.54,19.93,Rwanda,Sorghum,9134
24064,2004,1212.0,159.54,19.93,Rwanda,Soybeans,4972
24065,2004,1212.0,159.54,19.93,Rwanda,Sweet potatoes,55700
24066,2004,1212.0,159.54,19.93,Rwanda,Wheat,7987
24067,2004,1212.0,159.54,19.93,Rwanda,Yams,45455
24068,2005,1212.0,222.92,20.29,Rwanda,Cassava,67561
24069,2005,1212.0,222.92,20.29,Rwanda,Maize,8889
24070,2005,1212.0,222.92,20.29,Rwanda,Potatoes,96891
24071,2005,1212.0,222.92,20.29,Rwanda,"Rice, paddy",44673
24072,2005,1212.0,222.92,20.29,Rwanda,Sorghum,11586
24073,2005,1212.0,222.92,20.29,Rwanda,Soybeans,5627
24074,2005,1212.0,222.92,20.29,Rwanda,Sweet potatoes,59629
24075,2005,1212.0,222.92,20.29,Rwanda,Wheat,9083
24076,2005,1212.0,222.92,20.29,Rwanda,Yams,47826
24077,2006,1212.0,288.72,20.02,Rwanda,Cassava,64378
24078,2006,1212.0,288.72,20.02,Rwanda,Maize,8531
24079,2006,1212.0,288.72,20.02,Rwanda,Potatoes,91740
24080,2006,1212.0,288.72,20.02,Rwanda,"Rice, paddy",44843
24081,2006,1212.0,288.72,20.02,Rwanda,Sorghum,11003
24082,2006,1212.0,288.72,20.02,Rwanda,Soybeans,6406
24083,2006,1212.0,288.72,20.02,Rwanda,Sweet potatoes,57251
24084,2006,1212.0,288.72,20.02,Rwanda,Wheat,8510
24085,2006,1212.0,288.72,20.02,Rwanda,Yams,49419
24086,2007,1212.0,398.11,19.6,Rwanda,Cassava,54550
24087,2007,1212.0,398.11,19.6,Rwanda,Maize,7201
24088,2007,1212.0,398.11,19.6,Rwanda,Potatoes,77618
24089,2007,1212.0,398.11,19.6,Rwanda,"Rice, paddy",41320
24090,2007,1212.0,398.11,19.6,Rwanda,Sorghum,10103
24091,2007,1212.0,398.11,19.6,Rwanda,Soybeans,7926
24092,2007,1212.0,398.11,19.6,Rwanda,Sweet potatoes,56993
24093,2007,1212.0,398.11,19.6,Rwanda,Wheat,8948
24094,2007,1212.0,398.11,19.6,Rwanda,Yams,48020
24095,2008,1212.0,321.75,19.56,Rwanda,Cassava,103117
24096,2008,1212.0,321.75,19.56,Rwanda,Maize,11515
24097,2008,1212.0,321.75,19.56,Rwanda,Potatoes,91329
24098,2008,1212.0,321.75,19.56,Rwanda,"Rice, paddy",44432
24099,2008,1212.0,321.75,19.56,Rwanda,Sorghum,10055
24100,2008,1212.0,321.75,19.56,Rwanda,Soybeans,8248
24101,2008,1212.0,321.75,19.56,Rwanda,Sweet potatoes,55168
24102,2008,1212.0,321.75,19.56,Rwanda,Wheat,12968
24103,2008,1212.0,321.75,19.56,Rwanda,Yams,45817
24104,2009,1212.0,1187.6,19.84,Rwanda,Cassava,112077
24105,2009,1212.0,1187.6,19.84,Rwanda,Maize,19503
24106,2009,1212.0,1187.6,19.84,Rwanda,Potatoes,102216
24107,2009,1212.0,1187.6,19.84,Rwanda,"Rice, paddy",56178
24108,2009,1212.0,1187.6,19.84,Rwanda,Sorghum,11928
24109,2009,1212.0,1187.6,19.84,Rwanda,Soybeans,8215
24110,2009,1212.0,1187.6,19.84,Rwanda,Sweet potatoes,65099
24111,2009,1212.0,1187.6,19.84,Rwanda,Wheat,17079
24112,2009,1212.0,1187.6,19.84,Rwanda,Yams,52001
24113,2010,1212.0,953.85,20.12,Rwanda,Cassava,120430
24114,2010,1212.0,953.85,20.12,Rwanda,Maize,23416
24115,2010,1212.0,953.85,20.12,Rwanda,Potatoes,118679
24116,2010,1212.0,953.85,20.12,Rwanda,"Rice, paddy",51833
24117,2010,1212.0,953.85,20.12,Rwanda,Sorghum,12088
24118,2010,1212.0,953.85,20.12,Rwanda,Soybeans,7890
24119,2010,1212.0,953.85,20.12,Rwanda,Sweet potatoes,74877
24120,2010,1212.0,953.85,20.12,Rwanda,Wheat,15631
24121,2010,1212.0,953.85,20.12,Rwanda,Yams,71523
24122,2011,1212.0,181.6,19.59,Rwanda,Cassava,122765
24123,2011,1212.0,181.6,19.59,Rwanda,Maize,23529
24124,2011,1212.0,181.6,19.59,Rwanda,Potatoes,128118
24125,2011,1212.0,181.6,19.59,Rwanda,"Rice, paddy",55195
24126,2011,1212.0,181.6,19.59,Rwanda,Sorghum,12714
24127,2011,1212.0,181.6,19.59,Rwanda,Soybeans,7800
24128,2011,1212.0,181.6,19.59,Rwanda,Sweet potatoes,80541
24129,2011,1212.0,181.6,19.59,Rwanda,Wheat,20478
24130,2011,1212.0,181.6,19.59,Rwanda,Yams,66757
24131,2012,1212.0,925.52,19.79,Rwanda,Cassava,149026
24132,2012,1212.0,925.52,19.79,Rwanda,Maize,22587
24133,2012,1212.0,925.52,19.79,Rwanda,Potatoes,141869
24134,2012,1212.0,925.52,19.79,Rwanda,"Rice, paddy",57193
24135,2012,1212.0,925.52,19.79,Rwanda,Sorghum,14277
24136,2012,1212.0,925.52,19.79,Rwanda,Soybeans,5862
24137,2012,1212.0,925.52,19.79,Rwanda,Sweet potatoes,91903
24138,2012,1212.0,925.52,19.79,Rwanda,Wheat,21680
24139,2012,1212.0,925.52,19.79,Rwanda,Yams,77498
24140,2013,1212.0,1841.5,19.93,Rwanda,Cassava,157657
24141,2013,1212.0,1841.5,19.93,Rwanda,Maize,22845
24142,2013,1212.0,1841.5,19.93,Rwanda,Potatoes,136056
24143,2013,1212.0,1841.5,19.93,Rwanda,"Rice, paddy",53362
24144,2013,1212.0,1841.5,19.93,Rwanda,Sorghum,14433
24145,2013,1212.0,1841.5,19.93,Rwanda,Soybeans,6755
24146,2013,1212.0,1841.5,19.93,Rwanda,Sweet potatoes,96163
24147,2013,1212.0,1841.5,19.93,Rwanda,Wheat,19924
24148,2013,1212.0,1841.5,19.93,Rwanda,Yams,154700
24149,1990,59.0,994.0,25.86,Saudi Arabia,Maize,17992
24150,1990,59.0,994.0,25.7,Saudi Arabia,Maize,17992
24151,1990,59.0,994.0,25.86,Saudi Arabia,Potatoes,198311
24152,1990,59.0,994.0,25.7,Saudi Arabia,Potatoes,198311
24153,1990,59.0,994.0,25.86,Saudi Arabia,Sorghum,12369
24154,1990,59.0,994.0,25.7,Saudi Arabia,Sorghum,12369
24155,1990,59.0,994.0,25.86,Saudi Arabia,Wheat,46461
24156,1990,59.0,994.0,25.7,Saudi Arabia,Wheat,46461
24157,1991,59.0,994.0,25.94,Saudi Arabia,Maize,21166
24158,1991,59.0,994.0,25.43,Saudi Arabia,Maize,21166
24159,1991,59.0,994.0,25.94,Saudi Arabia,Potatoes,175355
24160,1991,59.0,994.0,25.43,Saudi Arabia,Potatoes,175355
24161,1991,59.0,994.0,25.94,Saudi Arabia,Sorghum,9519
24162,1991,59.0,994.0,25.43,Saudi Arabia,Sorghum,9519
24163,1991,59.0,994.0,25.94,Saudi Arabia,Wheat,45030
24164,1991,59.0,994.0,25.43,Saudi Arabia,Wheat,45030
24165,1992,59.0,994.0,24.74,Saudi Arabia,Maize,20733
24166,1992,59.0,994.0,24.37,Saudi Arabia,Maize,20733
24167,1992,59.0,994.0,24.74,Saudi Arabia,Potatoes,160109
24168,1992,59.0,994.0,24.37,Saudi Arabia,Potatoes,160109
24169,1992,59.0,994.0,24.74,Saudi Arabia,Sorghum,11577
24170,1992,59.0,994.0,24.37,Saudi Arabia,Sorghum,11577
24171,1992,59.0,994.0,24.74,Saudi Arabia,Wheat,44609
24172,1992,59.0,994.0,24.37,Saudi Arabia,Wheat,44609
24173,1993,59.0,994.0,25.9,Saudi Arabia,Maize,21725
24174,1993,59.0,994.0,25.42,Saudi Arabia,Maize,21725
24175,1993,59.0,994.0,25.9,Saudi Arabia,Potatoes,182880
24176,1993,59.0,994.0,25.42,Saudi Arabia,Potatoes,182880
24177,1993,59.0,994.0,25.9,Saudi Arabia,Sorghum,12034
24178,1993,59.0,994.0,25.42,Saudi Arabia,Sorghum,12034
24179,1993,59.0,994.0,25.9,Saudi Arabia,Wheat,44886
24180,1993,59.0,994.0,25.42,Saudi Arabia,Wheat,44886
24181,1994,59.0,994.0,26.26,Saudi Arabia,Maize,19523
24182,1994,59.0,994.0,26.08,Saudi Arabia,Maize,19523
24183,1994,59.0,994.0,26.26,Saudi Arabia,Potatoes,189468
24184,1994,59.0,994.0,26.08,Saudi Arabia,Potatoes,189468
24185,1994,59.0,994.0,26.26,Saudi Arabia,Sorghum,11477
24186,1994,59.0,994.0,26.08,Saudi Arabia,Sorghum,11477
24187,1994,59.0,994.0,26.26,Saudi Arabia,Wheat,45503
24188,1994,59.0,994.0,26.08,Saudi Arabia,Wheat,45503
24189,1995,59.0,994.0,26.33,Saudi Arabia,Maize,19522
24190,1995,59.0,994.0,25.64,Saudi Arabia,Maize,19522
24191,1995,59.0,994.0,26.33,Saudi Arabia,Potatoes,196769
24192,1995,59.0,994.0,25.64,Saudi Arabia,Potatoes,196769
24193,1995,59.0,994.0,26.33,Saudi Arabia,Sorghum,11477
24194,1995,59.0,994.0,25.64,Saudi Arabia,Sorghum,11477
24195,1995,59.0,994.0,26.33,Saudi Arabia,Wheat,44720
24196,1995,59.0,994.0,25.64,Saudi Arabia,Wheat,44720
24197,1996,59.0,994.0,26.37,Saudi Arabia,Maize,19583
24198,1996,59.0,994.0,26.28,Saudi Arabia,Maize,19583
24199,1996,59.0,994.0,26.37,Saudi Arabia,Potatoes,196701
24200,1996,59.0,994.0,26.28,Saudi Arabia,Potatoes,196701
24201,1996,59.0,994.0,26.37,Saudi Arabia,Sorghum,11513
24202,1996,59.0,994.0,26.28,Saudi Arabia,Sorghum,11513
24203,1996,59.0,994.0,26.37,Saudi Arabia,Wheat,43821
24204,1996,59.0,994.0,26.28,Saudi Arabia,Wheat,43821
24205,1997,59.0,2513.0,25.88,Saudi Arabia,Maize,17531
24206,1997,59.0,2513.0,25.49,Saudi Arabia,Maize,17531
24207,1997,59.0,2513.0,25.88,Saudi Arabia,Potatoes,173596
24208,1997,59.0,2513.0,25.49,Saudi Arabia,Potatoes,173596
24209,1997,59.0,2513.0,25.88,Saudi Arabia,Sorghum,11469
24210,1997,59.0,2513.0,25.49,Saudi Arabia,Sorghum,11469
24211,1997,59.0,2513.0,25.88,Saudi Arabia,Wheat,44497
24212,1997,59.0,2513.0,25.49,Saudi Arabia,Wheat,44497
24213,1998,59.0,2683.37,26.48,Saudi Arabia,Maize,20519
24214,1998,59.0,2683.37,26.73,Saudi Arabia,Maize,20519
24215,1998,59.0,2683.37,26.48,Saudi Arabia,Potatoes,180428
24216,1998,59.0,2683.37,26.73,Saudi Arabia,Potatoes,180428
24217,1998,59.0,2683.37,26.48,Saudi Arabia,Sorghum,11049
24218,1998,59.0,2683.37,26.73,Saudi Arabia,Sorghum,11049
24219,1998,59.0,2683.37,26.48,Saudi Arabia,Wheat,44999
24220,1998,59.0,2683.37,26.73,Saudi Arabia,Wheat,44999
24221,1999,59.0,2853.74,26.75,Saudi Arabia,Maize,18723
24222,1999,59.0,2853.74,26.92,Saudi Arabia,Maize,18723
24223,1999,59.0,2853.74,26.75,Saudi Arabia,Potatoes,250876
24224,1999,59.0,2853.74,26.92,Saudi Arabia,Potatoes,250876
24225,1999,59.0,2853.74,26.75,Saudi Arabia,Sorghum,13192
24226,1999,59.0,2853.74,26.92,Saudi Arabia,Sorghum,13192
24227,1999,59.0,2853.74,26.75,Saudi Arabia,Wheat,42526
24228,1999,59.0,2853.74,26.92,Saudi Arabia,Wheat,42526
24229,2000,59.0,3024.11,26.62,Saudi Arabia,Maize,62820
24230,2000,59.0,3024.11,26.55,Saudi Arabia,Maize,62820
24231,2000,59.0,3024.11,26.62,Saudi Arabia,Potatoes,262035
24232,2000,59.0,3024.11,26.55,Saudi Arabia,Potatoes,262035
24233,2000,59.0,3024.11,26.62,Saudi Arabia,Sorghum,13384
24234,2000,59.0,3024.11,26.55,Saudi Arabia,Sorghum,13384
24235,2000,59.0,3024.11,26.62,Saudi Arabia,Wheat,42640
24236,2000,59.0,3024.11,26.55,Saudi Arabia,Wheat,42640
24237,2001,59.0,3194.48,26.6,Saudi Arabia,Maize,40612
24238,2001,59.0,3194.48,26.67,Saudi Arabia,Maize,40612
24239,2001,59.0,3194.48,26.6,Saudi Arabia,Potatoes,240917
24240,2001,59.0,3194.48,26.67,Saudi Arabia,Potatoes,240917
24241,2001,59.0,3194.48,26.6,Saudi Arabia,Sorghum,13971
24242,2001,59.0,3194.48,26.67,Saudi Arabia,Sorghum,13971
24243,2001,59.0,3194.48,26.6,Saudi Arabia,Wheat,49081
24244,2001,59.0,3194.48,26.67,Saudi Arabia,Wheat,49081
24245,2002,59.0,3364.86,26.63,Saudi Arabia,Maize,36432
24246,2002,59.0,3364.86,26.44,Saudi Arabia,Maize,36432
24247,2002,59.0,3364.86,26.63,Saudi Arabia,Potatoes,228648
24248,2002,59.0,3364.86,26.44,Saudi Arabia,Potatoes,228648
24249,2002,59.0,3364.86,26.63,Saudi Arabia,Sorghum,14482
24250,2002,59.0,3364.86,26.44,Saudi Arabia,Sorghum,14482
24251,2002,59.0,3364.86,26.63,Saudi Arabia,Wheat,48875
24252,2002,59.0,3364.86,26.44,Saudi Arabia,Wheat,48875
24253,2004,59.0,3705.6,26.53,Saudi Arabia,Maize,38514
24254,2004,59.0,3705.6,26.2,Saudi Arabia,Maize,38514
24255,2004,59.0,3705.6,26.53,Saudi Arabia,Potatoes,260589
24256,2004,59.0,3705.6,26.2,Saudi Arabia,Potatoes,260589
24257,2004,59.0,3705.6,26.53,Saudi Arabia,Sorghum,21858
24258,2004,59.0,3705.6,26.2,Saudi Arabia,Sorghum,21858
24259,2004,59.0,3705.6,26.53,Saudi Arabia,Wheat,53066
24260,2004,59.0,3705.6,26.2,Saudi Arabia,Wheat,53066
24261,2005,59.0,3875.97,26.47,Saudi Arabia,Maize,37301
24262,2005,59.0,3875.97,26.27,Saudi Arabia,Maize,37301
24263,2005,59.0,3875.97,26.47,Saudi Arabia,Potatoes,243565
24264,2005,59.0,3875.97,26.27,Saudi Arabia,Potatoes,243565
24265,2005,59.0,3875.97,26.47,Saudi Arabia,Sorghum,19751
24266,2005,59.0,3875.97,26.27,Saudi Arabia,Sorghum,19751
24267,2005,59.0,3875.97,26.47,Saudi Arabia,Wheat,54175
24268,2005,59.0,3875.97,26.27,Saudi Arabia,Wheat,54175
24269,2006,59.0,4046.34,26.42,Saudi Arabia,Maize,58203
24270,2006,59.0,4046.34,26.24,Saudi Arabia,Maize,58203
24271,2006,59.0,4046.34,26.42,Saudi Arabia,Potatoes,242031
24272,2006,59.0,4046.34,26.24,Saudi Arabia,Potatoes,242031
24273,2006,59.0,4046.34,26.42,Saudi Arabia,Sorghum,23933
24274,2006,59.0,4046.34,26.24,Saudi Arabia,Sorghum,23933
24275,2006,59.0,4046.34,26.42,Saudi Arabia,Wheat,56172
24276,2006,59.0,4046.34,26.24,Saudi Arabia,Wheat,56172
24277,2007,59.0,4216.71,26.58,Saudi Arabia,Maize,56250
24278,2007,59.0,4216.71,26.49,Saudi Arabia,Maize,56250
24279,2007,59.0,4216.71,26.58,Saudi Arabia,Potatoes,235025
24280,2007,59.0,4216.71,26.49,Saudi Arabia,Potatoes,235025
24281,2007,59.0,4216.71,26.58,Saudi Arabia,Sorghum,24271
24282,2007,59.0,4216.71,26.49,Saudi Arabia,Sorghum,24271
24283,2007,59.0,4216.71,26.58,Saudi Arabia,Wheat,56844
24284,2007,59.0,4216.71,26.49,Saudi Arabia,Wheat,56844
24285,2008,59.0,4372.61,26.64,Saudi Arabia,Maize,56427
24286,2008,59.0,4372.61,26.21,Saudi Arabia,Maize,56427
24287,2008,59.0,4372.61,26.64,Saudi Arabia,Potatoes,249332
24288,2008,59.0,4372.61,26.21,Saudi Arabia,Potatoes,249332
24289,2008,59.0,4372.61,26.64,Saudi Arabia,Sorghum,24325
24290,2008,59.0,4372.61,26.21,Saudi Arabia,Sorghum,24325
24291,2008,59.0,4372.61,26.64,Saudi Arabia,Wheat,60877
24292,2008,59.0,4372.61,26.21,Saudi Arabia,Wheat,60877
24293,2009,59.0,4528.51,26.9,Saudi Arabia,Maize,54742
24294,2009,59.0,4528.51,26.71,Saudi Arabia,Maize,54742
24295,2009,59.0,4528.51,26.9,Saudi Arabia,Potatoes,251423
24296,2009,59.0,4528.51,26.71,Saudi Arabia,Potatoes,251423
24297,2009,59.0,4528.51,26.9,Saudi Arabia,Sorghum,26312
24298,2009,59.0,4528.51,26.71,Saudi Arabia,Sorghum,26312
24299,2009,59.0,4528.51,26.9,Saudi Arabia,Wheat,58833
24300,2009,59.0,4528.51,26.71,Saudi Arabia,Wheat,58833
24301,2010,59.0,4684.4,27.3,Saudi Arabia,Maize,53096
24302,2010,59.0,4684.4,27.37,Saudi Arabia,Maize,53096
24303,2010,59.0,4684.4,27.3,Saudi Arabia,Potatoes,260575
24304,2010,59.0,4684.4,27.37,Saudi Arabia,Potatoes,260575
24305,2010,59.0,4684.4,27.3,Saudi Arabia,Sorghum,25974
24306,2010,59.0,4684.4,27.37,Saudi Arabia,Sorghum,25974
24307,2010,59.0,4684.4,27.3,Saudi Arabia,Wheat,61474
24308,2010,59.0,4684.4,27.37,Saudi Arabia,Wheat,61474
24309,2011,59.0,4840.3,26.57,Saudi Arabia,Maize,59958
24310,2011,59.0,4840.3,26.4,Saudi Arabia,Maize,59958
24311,2011,59.0,4840.3,26.57,Saudi Arabia,Potatoes,248330
24312,2011,59.0,4840.3,26.4,Saudi Arabia,Potatoes,248330
24313,2011,59.0,4840.3,26.57,Saudi Arabia,Sorghum,26372
24314,2011,59.0,4840.3,26.4,Saudi Arabia,Sorghum,26372
24315,2011,59.0,4840.3,26.57,Saudi Arabia,Wheat,61429
24316,2011,59.0,4840.3,26.4,Saudi Arabia,Wheat,61429
24317,2012,59.0,4996.2,27.02,Saudi Arabia,Maize,60135
24318,2012,59.0,4996.2,26.83,Saudi Arabia,Maize,60135
24319,2012,59.0,4996.2,27.02,Saudi Arabia,Potatoes,253233
24320,2012,59.0,4996.2,26.83,Saudi Arabia,Potatoes,253233
24321,2012,59.0,4996.2,27.02,Saudi Arabia,Sorghum,26056
24322,2012,59.0,4996.2,26.83,Saudi Arabia,Sorghum,26056
24323,2012,59.0,4996.2,27.02,Saudi Arabia,Wheat,59254
24324,2012,59.0,4996.2,26.83,Saudi Arabia,Wheat,59254
24325,2013,59.0,5412.5,27.57,Saudi Arabia,Maize,61024
24326,2013,59.0,5412.5,27.78,Saudi Arabia,Maize,61024
24327,2013,59.0,5412.5,27.57,Saudi Arabia,Potatoes,256547
24328,2013,59.0,5412.5,27.78,Saudi Arabia,Potatoes,256547
24329,2013,59.0,5412.5,27.57,Saudi Arabia,Sorghum,26199
24330,2013,59.0,5412.5,27.78,Saudi Arabia,Sorghum,26199
24331,2013,59.0,5412.5,27.57,Saudi Arabia,Wheat,64333
24332,2013,59.0,5412.5,27.78,Saudi Arabia,Wheat,64333
24333,1990,686.0,384.0,25.13,Senegal,Cassava,35159
24334,1990,686.0,384.0,25.13,Senegal,Maize,11411
24335,1990,686.0,384.0,25.13,Senegal,Potatoes,145518
24336,1990,686.0,384.0,25.13,Senegal,"Rice, paddy",24825
24337,1990,686.0,384.0,25.13,Senegal,Sorghum,9101
24338,1990,686.0,384.0,25.13,Senegal,Sweet potatoes,57380
24339,1991,686.0,384.0,25.0,Senegal,Cassava,24752
24340,1991,686.0,384.0,25.0,Senegal,Maize,11324
24341,1991,686.0,384.0,25.0,Senegal,Potatoes,168760
24342,1991,686.0,384.0,25.0,Senegal,"Rice, paddy",23497
24343,1991,686.0,384.0,25.0,Senegal,Sorghum,7838
24344,1991,686.0,384.0,25.0,Senegal,Sweet potatoes,50951
24345,1992,686.0,384.0,25.09,Senegal,Cassava,21496
24346,1992,686.0,384.0,25.09,Senegal,Maize,10907
24347,1992,686.0,384.0,25.09,Senegal,Potatoes,165247
24348,1992,686.0,384.0,25.09,Senegal,"Rice, paddy",24065
24349,1992,686.0,384.0,25.09,Senegal,Sorghum,8884
24350,1992,686.0,384.0,25.09,Senegal,Sweet potatoes,54350
24351,1993,686.0,357.55,24.99,Senegal,Cassava,27673
24352,1993,686.0,357.55,24.99,Senegal,Maize,12694
24353,1993,686.0,357.55,24.99,Senegal,Potatoes,159492
24354,1993,686.0,357.55,24.99,Senegal,"Rice, paddy",24809
24355,1993,686.0,357.55,24.99,Senegal,Sorghum,7841
24356,1993,686.0,357.55,24.99,Senegal,Sweet potatoes,60372
24357,1994,686.0,547.3,24.94,Senegal,Cassava,24925
24358,1994,686.0,547.3,24.94,Senegal,Maize,10133
24359,1994,686.0,547.3,24.94,Senegal,Potatoes,154545
24360,1994,686.0,547.3,24.94,Senegal,"Rice, paddy",20869
24361,1994,686.0,547.3,24.94,Senegal,Sorghum,8672
24362,1994,686.0,547.3,24.94,Senegal,Sweet potatoes,85778
24363,1995,686.0,435.31,25.33,Senegal,Cassava,31801
24364,1995,686.0,435.31,25.33,Senegal,Maize,10881
24365,1995,686.0,435.31,25.33,Senegal,Potatoes,213833
24366,1995,686.0,435.31,25.33,Senegal,"Rice, paddy",22497
24367,1995,686.0,435.31,25.33,Senegal,Sorghum,8579
24368,1995,686.0,435.31,25.33,Senegal,Sweet potatoes,69468
24369,1996,686.0,411.33,25.49,Senegal,Cassava,26397
24370,1996,686.0,411.33,25.49,Senegal,Maize,10438
24371,1996,686.0,411.33,25.49,Senegal,Potatoes,200000
24372,1996,686.0,411.33,25.49,Senegal,"Rice, paddy",20157
24373,1996,686.0,411.33,25.49,Senegal,Sorghum,8948
24374,1996,686.0,411.33,25.49,Senegal,Sweet potatoes,56359
24375,1997,686.0,437.23,25.87,Senegal,Cassava,23356
24376,1997,686.0,437.23,25.87,Senegal,Maize,12911
24377,1997,686.0,437.23,25.87,Senegal,Potatoes,187500
24378,1997,686.0,437.23,25.87,Senegal,"Rice, paddy",23254
24379,1997,686.0,437.23,25.87,Senegal,Sorghum,7658
24380,1997,686.0,437.23,25.87,Senegal,Sweet potatoes,41773
24381,1998,686.0,450.71,26.03,Senegal,Cassava,49527
24382,1998,686.0,450.71,26.03,Senegal,Maize,8255
24383,1998,686.0,450.71,26.03,Senegal,Potatoes,162731
24384,1998,686.0,450.71,26.03,Senegal,"Rice, paddy",27204
24385,1998,686.0,450.71,26.03,Senegal,Sorghum,5927
24386,1998,686.0,450.71,26.03,Senegal,Sweet potatoes,73470
24387,1999,686.0,470.87,24.93,Senegal,Cassava,51000
24388,1999,686.0,470.87,24.93,Senegal,Maize,9388
24389,1999,686.0,470.87,24.93,Senegal,Potatoes,157460
24390,1999,686.0,470.87,24.93,Senegal,"Rice, paddy",28000
24391,1999,686.0,470.87,24.93,Senegal,Sorghum,6405
24392,1999,686.0,470.87,24.93,Senegal,Sweet potatoes,87926
24393,2000,686.0,491.03,25.26,Senegal,Cassava,48883
24394,2000,686.0,491.03,25.26,Senegal,Maize,11114
24395,2000,686.0,491.03,25.26,Senegal,Potatoes,111628
24396,2000,686.0,491.03,25.26,Senegal,"Rice, paddy",23454
24397,2000,686.0,491.03,25.26,Senegal,Sorghum,8691
24398,2000,686.0,491.03,25.26,Senegal,Sweet potatoes,100092
24399,2001,686.0,282.02,25.79,Senegal,Cassava,49613
24400,2001,686.0,282.02,25.79,Senegal,Maize,12279
24401,2001,686.0,282.02,25.79,Senegal,Potatoes,157460
24402,2001,686.0,282.02,25.79,Senegal,"Rice, paddy",23729
24403,2001,686.0,282.02,25.79,Senegal,Sorghum,8565
24404,2001,686.0,282.02,25.79,Senegal,Sweet potatoes,107470
24405,2002,686.0,328.0,25.4,Senegal,Cassava,49963
24406,2002,686.0,328.0,25.4,Senegal,Maize,7434
24407,2002,686.0,328.0,25.4,Senegal,Potatoes,258305
24408,2002,686.0,328.0,25.4,Senegal,"Rice, paddy",22676
24409,2002,686.0,328.0,25.4,Senegal,Sorghum,5854
24410,2002,686.0,328.0,25.4,Senegal,Sweet potatoes,107470
24411,2004,686.0,419.97,25.38,Senegal,Cassava,67374
24412,2004,686.0,419.97,25.38,Senegal,Maize,27194
24413,2004,686.0,419.97,25.38,Senegal,Potatoes,149835
24414,2004,686.0,419.97,25.38,Senegal,"Rice, paddy",24758
24415,2004,686.0,419.97,25.38,Senegal,Sorghum,7754
24416,2004,686.0,419.97,25.38,Senegal,Sweet potatoes,250094
24417,2005,686.0,465.95,25.78,Senegal,Cassava,108083
24418,2005,686.0,465.95,25.78,Senegal,Maize,27961
24419,2005,686.0,465.95,25.78,Senegal,Potatoes,136536
24420,2005,686.0,465.95,25.78,Senegal,"Rice, paddy",28542
24421,2005,686.0,465.95,25.78,Senegal,Sorghum,9652
24422,2005,686.0,465.95,25.78,Senegal,Sweet potatoes,250081
24423,2006,686.0,511.93,25.32,Senegal,Cassava,61673
24424,2006,686.0,511.93,25.32,Senegal,Maize,13919
24425,2006,686.0,511.93,25.32,Senegal,Potatoes,200382
24426,2006,686.0,511.93,25.32,Senegal,"Rice, paddy",22401
24427,2006,686.0,511.93,25.32,Senegal,Sorghum,7607
24428,2006,686.0,511.93,25.32,Senegal,Sweet potatoes,250252
24429,2007,686.0,557.92,25.34,Senegal,Cassava,50338
24430,2007,686.0,557.92,25.34,Senegal,Maize,11008
24431,2007,686.0,557.92,25.34,Senegal,Potatoes,200000
24432,2007,686.0,557.92,25.34,Senegal,"Rice, paddy",24078
24433,2007,686.0,557.92,25.34,Senegal,Sorghum,6459
24434,2007,686.0,557.92,25.34,Senegal,Sweet potatoes,253333
